Date,AvgDepthtoGroundwater,Rivercfc,siteID
4/1/2014,103.5,577,22
5/1/2014,105.02,827,22
6/1/2014,105.72,605,22
7/1/2014,104.22,789,22
8/1/2014,100.02,318,22
9/1/2014,105.02,263,22
10/1/2014,113.52,290,22
11/1/2014,103.12,741,22
12/1/2014,98.72,836,22
1/1/2015,119.32,584,22
2/1/2015,117.32,764,22
3/1/2015,94.62,1600,22
4/1/2015,102.02,567,22
5/1/2015,89.82,1240,22
6/1/2015,75.22,2410,22
7/1/2015,93.82,1020,22
8/1/2015,98.62,522,22
9/1/2015,104.22,287,22
10/1/2015,104.32,762,22
11/1/2015,90.72,1380,22
12/1/2015,90.52,1740,22
1/1/2016,105.32,605,22
2/1/2016,98.62,998,22
3/1/2016,102.24,815,22
4/1/2016,94.04,1080,22
5/1/2016,86.04,1590,22
6/1/2016,93.64,1460,22
7/1/2016,98.34,656,22
8/1/2016,99.74,395,22
9/1/2016,104.94,223,22
10/1/2016,127.64,134,22
11/1/2016,103.34,604,22
12/1/2016,100.74,780,22
1/1/2017,104.74,731,22
2/1/2017,101.14,923,22
3/1/2017,74.74,3010,22
4/1/2017,72.44,3610,22
5/1/2017,58.54,4860,22
6/1/2017,96.24,1140,22
7/1/2017,103.14,607,22
8/1/2017,113.94,431,22
9/1/2017,116.14,399,22
10/1/2017,103.12,576,22
11/1/2017,87.34,1350,22
12/1/2017,,,22
1/1/2018,103.84,,22
3/1/2007,128.6,2070,23
4/1/2007,133.4,1200,23
5/1/2007,116.6,2480,23
6/1/2007,137.8,1050,23
7/1/2007,147,492,23
8/1/2007,150.8,476,23
9/1/2007,155.1,396,23
10/1/2007,161.5,262,23
11/1/2007,160.1,678,23
12/1/2007,152.4,817,23
1/1/2008,157,635,23
2/1/2008,155.2,1020,23
3/1/2008,123.1,2010,23
4/1/2008,106,2760,23
5/1/2008,115.3,2920,23
6/1/2008,116.1,2580,23
7/1/2008,139,756,23
8/1/2008,148.8,541,23
9/1/2008,152.7,509,23
10/1/2008,154.8,305,23
11/1/2008,160.7,414,23
12/1/2008,159,613,23
1/1/2009,156.8,798,23
2/1/2009,161.1,774,23
3/1/2009,141,803,23
4/1/2009,127.1,1550,23
5/1/2009,98,3530,23
6/1/2009,120.2,1760,23
7/1/2009,138.4,764,23
8/1/2009,147.8,492,23
9/1/2009,147.5,410,23
10/1/2009,155.4,407,23
11/1/2009,158.4,580,23
12/1/2009,141,695,23
1/1/2010,158.4,722,23
2/1/2010,161.3,680,23
3/1/2010,148.9,751,23
4/1/2010,107.4,3150,23
5/1/2010,113.4,3530,23
6/1/2010,134.6,802,23
7/1/2010,145.9,549,23
8/1/2010,131.9,651,23
9/1/2010,122.75,1450,23
10/1/2010,142.2,344,23
11/1/2010,144,601,23
12/1/2010,135.3,1310,23
1/1/2011,154.2,599,23
2/1/2011,154.8,784,23
3/1/2011,142.2,642,23
4/1/2011,144.9,546,23
5/1/2011,141.3,717,23
6/1/2011,141.5,716,23
7/1/2011,145.5,550,23
8/1/2011,140.7,544,23
9/1/2011,150.3,189,23
10/1/2011,149.2,262,23
11/1/2011,130.7,776,23
12/1/2011,146.7,1070,23
1/1/2012,152.9,516,23
2/1/2012,144,625,23
3/1/2012,138.3,1060,23
4/1/2012,128.1,955,23
5/1/2012,137.2,629,23
6/1/2012,145.1,667,23
7/1/2012,151.1,334,23
8/1/2012,146.8,316,23
9/1/2012,158,111,23
10/1/2012,156.4,194,23
11/1/2012,148.7,301,23
12/1/2012,133.2,791,23
1/1/2013,157.9,322,23
2/1/2013,158.9,464,23
3/1/2013,153.2,421,23
4/1/2013,153.2,486,23
5/1/2013,153.3,589,23
6/1/2013,156.5,477,23
7/1/2013,153.6,89,23
8/1/2013,168.4,104,23
9/1/2013,122.4,933,23
10/1/2013,129.6,1960,23
11/1/2013,134,858,23
12/1/2013,145,550,23
1/1/2014,158.7,596,23
2/1/2014,162.9,557,23
3/1/2014,151.6,584,23
4/1/2014,157.2,589,23
5/1/2014,140.8,827,23
6/1/2014,154.8,583,23
7/1/2014,148.5,1360,23
8/1/2014,154.4,328,23
9/1/2014,154.6,341,23
10/1/2014,143.3,328,23
11/1/2014,148.2,717,23
12/1/2014,145.5,818,23
1/1/2015,159.7,621,23
2/1/2015,155.9,756,23
3/1/2015,144.4,939,23
4/1/2015,146.06,585,23
5/1/2015,128.2,2030,23
6/1/2015,109.2,2410,23
7/1/2015,129.5,1020,23
8/1/2015,139.1,734,23
9/1/2015,144.8,250,23
10/1/2015,120.26,955,23
11/1/2015,124.3,1330,23
12/1/2015,109.1,1570,23
1/1/2016,140.4,614,23
2/1/2016,137,881,23
3/1/2016,131.78,912,23
4/1/2016,133.18,1010,23
5/1/2016,128.98,1590,23
6/1/2016,124.08,1460,23
7/1/2016,145.78,656,23
8/1/2016,146.28,395,23
9/1/2016,151.48,250,23
10/1/2016,144.28,117,23
11/1/2016,141.38,488,23
12/1/2016,133.28,780,23
1/1/2017,127.98,855,23
2/1/2017,133.98,951,23
3/1/2017,108.48,2600,23
4/1/2017,92.78,3600,23
5/1/2017,10.08,5190,23
6/1/2017,130.38,1100,23
7/1/2017,147.28,515,23
8/1/2017,142.08,375,23
9/1/2017,154.98,403,23
10/1/2017,136.68,603,23
11/1/2017,127.98,1060,23
12/1/2017,121.38,1130,23
1/1/2018,142.96,,23
2/1/2008,,,24
3/1/2008,,,24
4/1/2008,,,24
5/1/2008,,,24
6/1/2008,,,24
7/1/2008,,,24
8/1/2008,,,24
9/1/2008,,,24
10/1/2008,,,24
11/1/2008,,,24
12/1/2008,,,24
1/1/2009,,,24
2/1/2009,,,24
3/1/2009,,,24
4/1/2009,,,24
5/1/2009,,,24
6/1/2009,,,24
7/1/2009,,,24
8/1/2009,,,24
9/1/2009,,,24
10/1/2009,,,24
11/1/2009,,,24
12/1/2009,,,24
1/1/2010,,,24
2/1/2010,,,24
3/1/2010,,,24
4/1/2010,,,24
5/1/2010,,,24
6/1/2010,,,24
7/1/2010,,,24
8/1/2010,,,24
9/1/2010,,,24
10/1/2010,,,24
11/1/2010,,,24
12/1/2010,,,24
1/1/2011,,,24
2/1/2011,,,24
3/1/2011,,,24
4/1/2011,,,24
5/1/2011,,,24
6/1/2011,,,24
7/1/2011,,,24
8/1/2011,,,24
9/1/2011,,,24
10/1/2011,,,24
11/1/2011,,,24
12/1/2011,,,24
1/1/2012,,,24
2/1/2012,,,24
3/1/2012,,,24
4/1/2012,,,24
5/1/2012,,,24
6/1/2012,,,24
7/1/2012,,,24
8/1/2012,,,24
9/1/2012,,,24
10/1/2012,,,24
11/1/2012,,,24
12/1/2012,,,24
1/1/2013,,,24
2/1/2013,,,24
3/1/2013,,,24
4/1/2013,,,24
5/1/2013,,,24
6/1/2013,,,24
7/1/2013,,,24
8/1/2013,,,24
9/1/2013,,,24
10/1/2013,,,24
11/1/2013,,,24
12/1/2013,,,24
1/1/2014,,,24
2/1/2014,,,24
3/1/2014,,,24
4/1/2014,,,24
5/1/2014,,,24
6/1/2014,,,24
7/1/2014,,,24
8/1/2014,,,24
9/1/2014,,,24
10/1/2014,,,24
11/1/2014,,,24
12/1/2014,,,24
1/1/2015,,,24
2/1/2015,,,24
3/1/2015,,,24
4/1/2015,,,24
5/1/2015,,,24
6/1/2015,,,24
7/1/2015,,,24
8/1/2015,,,24
9/1/2015,,,24
10/1/2015,,,24
11/1/2015,,,24
12/1/2015,,,24
1/1/2016,,,24
2/1/2016,,,24
3/1/2016,,,24
4/1/2016,,,24
5/1/2016,,,24
6/1/2016,,,24
7/1/2016,,,24
8/1/2016,,,24
9/1/2016,,,24
10/1/2016,,,24
11/1/2016,,,24
12/1/2016,,,24
1/1/2017,,,24
2/1/2017,,,24
3/1/2017,,,24
4/1/2017,,,24
5/1/2017,,,24
6/1/2017,,,24
7/1/2017,,,24
8/1/2017,,,24
9/1/2017,,,24
10/1/2017,,,24
11/1/2017,,,24
12/1/2017,,,24
1/1/2018,,,24
10/1/2008,139.84,245,25
11/1/2008,129.54,651,25
12/1/2008,129.44,563,25
1/1/2009,115.34,797,25
2/1/2009,119.24,660,25
3/1/2009,114.44,469,25
4/1/2009,97.64,881,25
5/1/2009,26.44,4030,25
6/1/2009,72.14,1520,25
7/1/2009,155.24,76,25
8/1/2009,142.52,212,25
9/1/2009,150.44,201,25
10/1/2009,154.04,69,25
11/1/2009,125.64,690,25
12/1/2009,124.64,618,25
1/1/2010,118.14,760,25
2/1/2010,117.94,752,25
3/1/2010,125.54,535,25
4/1/2010,52.74,2270,25
5/1/2010,74.64,1340,25
6/1/2010,116.04,440,25
7/1/2010,163.44,67,25
8/1/2010,144.54,295,25
9/1/2010,165.54,48,25
10/1/2010,164.84,23,25
11/1/2010,129.04,637,25
12/1/2010,101.24,1110,25
1/1/2011,,773,25
2/1/2011,123.24,635,25
3/1/2011,131.54,406,25
4/1/2011,149.54,45,25
5/1/2011,137.64,290,25
6/1/2011,151.24,112,25
7/1/2011,170.84,14,25
8/1/2011,160.04,12,25
9/1/2011,169.34,40,25
10/1/2011,163.68,74,25
11/1/2011,122.64,998,25
12/1/2011,101.84,1060,25
1/1/2012,122.44,635,25
2/1/2012,120.54,720,25
3/1/2012,121.84,779,25
4/1/2012,103.84,775,25
5/1/2012,131.04,320,25
6/1/2012,155.94,92,25
7/1/2012,172.93,13,25
8/1/2012,170.64,40,25
9/1/2012,180.23,16,25
10/1/2012,174.9,7,25
11/1/2012,146.43,439,25
12/1/2012,119.24,723,25
1/1/2013,139.24,389,25
2/1/2013,126.75,444,25
3/1/2013,147.24,186,25
4/1/2013,149.14,137,25
5/1/2013,,132,25
6/1/2013,168.74,24,25
7/1/2013,174.54,20,25
8/1/2013,179.94,14,25
9/1/2013,104.34,1390,25
10/1/2013,152.14,158,25
11/1/2013,109.94,854,25
12/1/2013,120.74,619,25
1/1/2014,133.54,553,25
2/1/2014,133.94,539,25
3/1/2014,134.54,289,25
4/1/2014,153.64,99,25
5/1/2014,118.34,543,25
6/1/2014,151.94,130,25
7/1/2014,153.44,181,25
8/1/2014,157.64,73,25
9/1/2014,172.93,12,25
10/1/2014,158.84,105,25
11/1/2014,122.04,702,25
12/1/2014,110.44,812,25
1/1/2015,120.94,618,25
2/1/2015,111.64,797,25
3/1/2015,126.74,390,25
4/1/2015,136.54,150,25
5/1/2015,111.24,785,25
6/1/2015,77.04,1820,25
7/1/2015,117.94,463,25
8/1/2015,149.34,155,25
9/1/2015,166.05,30,25
10/1/2015,162.74,47,25
11/1/2015,100.24,1350,25
12/1/2015,68.4,1890,25
1/1/2016,117.1,665,25
2/1/2016,115.42,758,25
3/1/2016,108.62,783,25
4/1/2016,141.62,232,25
5/1/2016,124.72,798,25
6/1/2016,107.32,960,25
7/1/2016,167.12,92,25
8/1/2016,168.72,47,25
9/1/2016,179.02,25,25
10/1/2016,177.12,14,25
11/1/2016,138.22,534,25
12/1/2016,118.82,806,25
1/1/2017,110.32,1010,25
2/1/2017,108.22,1050,25
3/1/2017,87.92,1540,25
4/1/2017,36.32,,25
5/1/2017,10.52,4420,25
6/1/2017,118.02,754,25
7/1/2017,174.62,66,25
8/1/2017,166.62,97,25
9/1/2017,177.42,31,25
10/1/2017,123.52,517,25
11/1/2017,97.82,1240,25
12/1/2017,100.02,1100,25
1/1/2018,125.52,,25
6/1/2011,81.2,,26
7/1/2011,79.8,,26
8/1/2011,80.6,,26
9/1/2011,109.9,,26
10/1/2011,152.1,,26
11/1/2011,173.4,,26
12/1/2011,159.1,,26
1/1/2012,159.9,,26
2/1/2012,164.1,,26
3/1/2012,176.7,,26
4/1/2012,104,,26
5/1/2012,119.5,,26
6/1/2012,91.9,,26
7/1/2012,97.9,,26
8/1/2012,100.2,,26
9/1/2012,114.4,,26
10/1/2012,182,,26
11/1/2012,203.5,,26
12/1/2012,,,26
1/1/2013,,,26
2/1/2013,,,26
3/1/2013,,,26
4/1/2013,,,26
5/1/2013,,,26
6/1/2013,,,26
7/1/2013,,,26
8/1/2013,,,26
9/1/2013,,,26
10/1/2013,,,26
11/1/2013,,,26
12/1/2013,,,26
1/1/2014,,,26
2/1/2014,,,26
3/1/2014,,,26
4/1/2014,,,26
5/1/2014,,,26
6/1/2014,166.38,,26
7/1/2014,76,,26
8/1/2014,122.1,,26
9/1/2014,161,,26
10/1/2014,215.25,,26
11/1/2014,231.5,,26
12/1/2014,,,26
1/1/2015,213.75,,26
2/1/2015,302.3,,26
3/1/2015,,,26
4/1/2015,,,26
5/1/2015,344.1,,26
6/1/2015,85.2,,26
7/1/2015,67.5,,26
8/1/2015,62.5,,26
9/1/2015,92.3,,26
10/1/2015,152.8,,26
11/1/2015,199.5,,26
12/1/2015,233.2,,26
1/1/2016,269,,26
2/1/2016,289.3,,26
3/1/2016,305.5,,26
4/1/2016,134.5,,26
5/1/2016,115.84,,26
6/1/2016,64.84,,26
7/1/2016,53.44,,26
8/1/2016,64.04,,26
9/1/2016,91.84,,26
10/1/2016,139.24,,26
11/1/2016,169.14,,26
12/1/2016,216.99,,26
1/1/2017,227.24,,26
2/1/2017,236.44,,26
3/1/2017,245.44,,26
4/1/2017,137.04,,26
5/1/2017,104.44,,26
6/1/2017,55.54,,26
7/1/2017,47.64,,26
8/1/2017,46.74,,26
9/1/2017,,,26
10/1/2017,,,26
11/1/2017,113.74,,26
12/1/2017,119.24,,26
1/1/2018,141.74,,26
2/1/2012,90.72,738,27
3/1/2012,91.62,767,27
4/1/2012,88.42,566,27
5/1/2012,102.02,388,27
6/1/2012,112.92,176,27
7/1/2012,136.22,46,27
8/1/2012,195.22,0,27
9/1/2012,216.08,10,27
10/1/2012,205.65,22,27
11/1/2012,108.52,325,27
12/1/2012,91.22,702,27
1/1/2013,107.32,404,27
2/1/2013,,,27
3/1/2013,113.82,261,27
4/1/2013,119.12,212,27
5/1/2013,,,27
6/1/2013,133.02,97,27
7/1/2013,150.22,39,27
8/1/2013,153.83,38,27
9/1/2013,84.72,1200,27
10/1/2013,114.92,851,27
11/1/2013,84.92,826,27
12/1/2013,,,27
1/1/2014,109.82,438,27
2/1/2014,109.42,396,27
3/1/2014,122.95,302,27
4/1/2014,135.83,161,27
5/1/2014,102.32,508,27
6/1/2014,124.62,201,27
7/1/2014,122.82,184,27
8/1/2014,138.15,76,27
9/1/2014,,,27
10/1/2014,,,27
11/1/2014,,,27
12/1/2014,,,27
1/1/2015,,,27
2/1/2015,,,27
3/1/2015,,,27
4/1/2015,,,27
5/1/2015,,,27
6/1/2015,,,27
7/1/2015,,,27
8/1/2015,,,27
9/1/2015,,,27
10/1/2015,,,27
11/1/2015,,,27
12/1/2015,,,27
1/1/2016,87.42,681,27
2/1/2016,97.92,724,27
3/1/2016,96.02,816,27
4/1/2016,123.22,429,27
5/1/2016,95.53,939,27
6/1/2016,86.6,1040,27
7/1/2016,145.02,138,27
8/1/2016,151.93,74,27
9/1/2016,162.93,24,27
10/1/2016,156.6,30,27
11/1/2016,104.1,580,27
12/1/2016,91.7,787,27
1/1/2017,87.7,953,27
2/1/2017,85.7,996,27
3/1/2017,61.7,1880,27
4/1/2017,16.9,3250,27
5/1/2017,-14.32,4330,27
6/1/2017,97.4,652,27
7/1/2017,155.2,107,27
8/1/2017,151.3,138,27
9/1/2017,158.5,102,27
10/1/2017,124.3,416,27
11/1/2017,78.8,1160,27
12/1/2017,87.3,972,27
1/1/2018,122.1,,27
1/1/2014,158.8,596,28
2/1/2014,157.3,557,28
3/1/2014,165.8,584,28
4/1/2014,110.7,589,28
5/1/2014,86.7,577,28
6/1/2014,109.6,631,28
7/1/2014,81.7,802,28
8/1/2014,116.3,262,28
9/1/2014,101.7,341,28
10/1/2014,133.6,328,28
11/1/2014,149.6,717,28
12/1/2014,160.1,818,28
1/1/2015,170.7,642,28
2/1/2015,173.9,756,28
3/1/2015,172.1,939,28
4/1/2015,122.8,568,28
5/1/2015,100.7,2030,28
6/1/2015,106.38,2410,28
7/1/2015,117.7,1020,28
8/1/2015,115.2,734,28
9/1/2015,68.1,278,28
10/1/2015,131.4,621,28
11/1/2015,139.8,1430,28
12/1/2015,144.7,1750,28
1/1/2016,150.5,605,28
2/1/2016,155.5,982,28
3/1/2016,160,866,28
4/1/2016,121.6,1070,28
5/1/2016,117.3,1690,28
6/1/2016,99.92,1050,28
7/1/2016,113.62,614,28
8/1/2016,116.82,351,28
9/1/2016,94.32,250,28
10/1/2016,127.62,117,28
11/1/2016,136.42,522,28
12/1/2016,146.12,765,28
1/1/2017,152.42,838,28
2/1/2017,156.42,941,28
3/1/2017,97.02,2570,28
4/1/2017,46.82,3600,28
5/1/2017,61.72,5120,28
6/1/2017,126.82,1140,28
7/1/2017,87.03,515,28
8/1/2017,134.82,395,28
9/1/2017,81.22,403,28
10/1/2017,118.52,603,28
11/1/2017,142.62,1200,28
12/1/2017,148.22,1130,28
1/1/2018,155.12,,28
3/1/2014,113,489,29
4/1/2014,101.97,587,29
5/1/2014,98.47,577,29
6/1/2014,108.5,591,29
7/1/2014,107,802,29
8/1/2014,114.34,318,29
9/1/2014,112.34,363,29
10/1/2014,116.14,326,29
11/1/2014,106.34,678,29
12/1/2014,,771,29
1/1/2015,114.74,621,29
2/1/2015,108.34,764,29
3/1/2015,106.94,908,29
4/1/2015,109.74,556,29
5/1/2015,90.14,1340,29
6/1/2015,71.64,2410,29
7/1/2015,95.84,1020,29
8/1/2015,109.74,544,29
9/1/2015,120.84,254,29
10/1/2015,119.64,586,29
11/1/2015,89.34,1400,29
12/1/2015,81.54,1890,29
1/1/2016,114.44,611,29
2/1/2016,106.74,789,29
3/1/2016,96.74,946,29
4/1/2016,96.74,962,29
5/1/2016,82.56,1590,29
6/1/2016,85.26,1460,29
7/1/2016,104.96,656,29
8/1/2016,100.65,395,29
9/1/2016,114.86,252,29
10/1/2016,122.46,122,29
11/1/2016,107.76,374,29
12/1/2016,100.46,780,29
1/1/2017,99.66,857,29
2/1/2017,95.26,951,29
3/1/2017,62.06,2600,29
4/1/2017,42.06,3480,29
5/1/2017,-21.36,5120,29
6/1/2017,89.06,1100,29
7/1/2017,106.06,479,29
8/1/2017,110.46,395,29
9/1/2017,110.76,437,29
10/1/2017,93.66,730,29
11/1/2017,83.26,1200,29
12/1/2017,89.66,1130,29
1/1/2018,109.66,,29
6/1/2014,123.7,631,30
7/1/2014,117.4,802,30
8/1/2014,120.4,262,30
9/1/2014,112.15,363,30
10/1/2014,139.12,332,30
11/1/2014,141.32,737,30
12/1/2014,106.15,759,30
1/1/2015,147.92,606,30
2/1/2015,147.72,761,30
3/1/2015,135.42,1010,30
4/1/2015,113.4,556,30
5/1/2015,136.22,1340,30
6/1/2015,83.65,2410,30
7/1/2015,128.32,1020,30
8/1/2015,113.15,734,30
9/1/2015,147.12,278,30
10/1/2015,123.72,621,30
11/1/2015,122.42,1430,30
12/1/2015,115.72,1750,30
1/1/2016,107.28,605,30
2/1/2016,137.12,982,30
3/1/2016,137.82,866,30
4/1/2016,143.42,1070,30
5/1/2016,136.82,1850,30
6/1/2016,137.82,1050,30
7/1/2016,148.92,561,30
8/1/2016,116.15,351,30
9/1/2016,149.72,251,30
10/1/2016,134.02,112,30
11/1/2016,138.22,488,30
12/1/2016,139.12,765,30
1/1/2017,138.32,857,30
2/1/2017,138.12,951,30
3/1/2017,126.12,2570,30
4/1/2017,112.62,3550,30
5/1/2017,95.32,5120,30
6/1/2017,129.12,1140,30
7/1/2017,145.92,515,30
8/1/2017,146.32,395,30
9/1/2017,66.53,417,30
10/1/2017,147.32,650,30
11/1/2017,129.92,1200,30
12/1/2017,131.22,1130,30
1/1/2018,144.32,,30
12/1/2015,55.1,1890,31
1/1/2016,101.4,605,31
2/1/2016,97.8,982,31
3/1/2016,91.8,866,31
4/1/2016,102.1,947,31
5/1/2016,88.7,1690,31
6/1/2016,42.7,1690,31
7/1/2016,120.1,614,31
8/1/2016,122.2,351,31
9/1/2016,128.6,251,31
10/1/2016,125.8,110,31
11/1/2016,109.1,454,31
12/1/2016,96,765,31
1/1/2017,93.2,825,31
2/1/2017,90.7,961,31
3/1/2017,55,2390,31
4/1/2017,-12.23,3610,31
5/1/2017,-45.7,4960,31
6/1/2017,78.9,1110,31
7/1/2017,119.8,563,31
8/1/2017,119.1,420,31
9/1/2017,124.6,420,31
10/1/2017,88.7,684,31
11/1/2017,84.5,1130,31
12/1/2017,83.9,1130,31
1/1/2018,102.4,,31
3/1/2016,,,32
4/1/2016,,,32
5/1/2016,,,32
6/1/2016,,,32
7/1/2016,,,32
8/1/2016,,,32
9/1/2016,,,32
10/1/2016,,,32
11/1/2016,,,32
12/1/2016,,,32
1/1/2017,,,32
2/1/2017,,,32
3/1/2017,,,32
4/1/2017,,,32
5/1/2017,,,32
6/1/2017,,,32
7/1/2017,,,32
8/1/2017,,,32
9/1/2017,,,32
10/1/2017,,,32
11/1/2017,,,32
12/1/2017,,,32
1/1/2018,,,32
