Sitename,siteID,year,month,AvgDepthtoGroundwater,rivercfs,Date 
Los Lunas,3,2002,4,115,36.8,4/1/2002
Los Lunas,3,2002,5,113.7,209,5/1/2002
Los Lunas,3,2002,6,104.8,71.5,6/1/2002
Los Lunas,3,2002,7,97,1.8,7/1/2002
Los Lunas,3,2002,8,118.125,0,8/1/2002
Los Lunas,3,2002,9,102,270,9/1/2002
Los Lunas,3,2002,10,109.6,210,10/1/2002
Los Lunas,3,2002,11,101.4,340,11/1/2002
Los Lunas,3,2002,12,103.4,398,12/1/2002
Los Lunas,3,2003,1,107.34,434,1/1/2003
Los Lunas,3,2003,2,104.28,502,2/1/2003
Los Lunas,3,2003,3,116.8,400,3/1/2003
Los Lunas,3,2003,4,132.1,405,4/1/2003
Los Lunas,3,2003,5,113.6,600,5/1/2003
Los Lunas,3,2003,6,148.2,441,6/1/2003
Los Lunas,3,2003,7,189.2,368,7/1/2003
Los Lunas,3,2003,8,214.4,344,8/1/2003
Los Lunas,3,2003,9,204.3,126,9/1/2003
Los Lunas,3,2003,10,149.9,95,10/1/2003
Los Lunas,3,2003,11,108,385,11/1/2003
Los Lunas,3,2003,12,107.5,480,12/1/2003
Los Lunas,3,2004,1,107.1,570,1/1/2004
Los Lunas,3,2004,2,113,412,2/1/2004
Los Lunas,3,2004,3,108.1,726,3/1/2004
Los Lunas,3,2004,4,100.3,1340,4/1/2004
Los Lunas,3,2004,5,141.7,2910,5/1/2004
Los Lunas,3,2004,6,141.7,477,6/1/2004
Los Lunas,3,2004,7,184.6,475,7/1/2004
Los Lunas,3,2004,8,185,172,8/1/2004
Los Lunas,3,2004,9,221.3,175,9/1/2004
Los Lunas,3,2004,10,152.2,162,10/1/2004
Los Lunas,3,2004,11,110.6,599,11/1/2004
Los Lunas,3,2004,12,,,12/1/2004
Los Lunas,3,2005,1,108.9,821,1/1/2005
Los Lunas,3,2005,2,106.4,913,2/1/2005
Los Lunas,3,2005,3,101.2,1000,3/1/2005
Los Lunas,3,2005,4,67.9,4310,4/1/2005
Los Lunas,3,2005,5,56.8,5100,5/1/2005
Los Lunas,3,2005,6,64.3,4290,6/1/2005
Los Lunas,3,2005,7,129.6,521,7/1/2005
Los Lunas,3,2005,8,126.5,586,8/1/2005
Los Lunas,3,2005,9,145.2,303,9/1/2005
Los Lunas,3,2005,10,124.7,387,10/1/2005
Los Lunas,3,2005,11,114.8,728,11/1/2005
Los Lunas,3,2005,12,120,644,12/1/2005
Los Lunas,3,2006,1,124.6,530,1/1/2006
Los Lunas,3,2006,2,122.8,566,2/1/2006
Los Lunas,3,2006,3,128,192,3/1/2006
Los Lunas,3,2006,4,128,246,4/1/2006
Los Lunas,3,2006,5,132,143,5/1/2006
Los Lunas,3,2006,6,113.3,235,6/1/2006
Los Lunas,3,2006,7,139.6,53.3,7/1/2006
Los Lunas,3,2006,8,108.9,1250,8/1/2006
Los Lunas,3,2006,9,161.3,57.2,9/1/2006
Los Lunas,3,2006,10,123,,10/1/2006
Los Lunas,3,2006,11,95.1,,11/1/2006
Los Lunas,3,2006,12,128.6,,12/1/2006
Los Lunas,3,2007,1,139.9,,1/1/2007
Los Lunas,3,2007,2,131.1,,2/1/2007
Los Lunas,3,2007,3,104.7,,3/1/2007
Los Lunas,3,2007,4,114.1,,4/1/2007
Los Lunas,3,2007,5,93.42,,5/1/2007
Los Lunas,3,2007,6,106.3,,6/1/2007
Los Lunas,3,2007,7,136.2,,7/1/2007
Los Lunas,3,2007,8,152.9,,8/1/2007
Los Lunas,3,2007,9,155.1,,9/1/2007
Los Lunas,3,2007,10,147,49.6,10/1/2007
Los Lunas,3,2007,11,125.5,599,11/1/2007
Los Lunas,3,2007,12,120,993,12/1/2007
Los Lunas,3,2008,1,131.3,847,1/1/2008
Los Lunas,3,2008,2,124.6,1060,2/1/2008
Los Lunas,3,2008,3,103.4,1730,3/1/2008
Los Lunas,3,2008,4,84.2,2270,4/1/2008
Los Lunas,3,2008,5,88,2190,5/1/2008
Los Lunas,3,2008,6,70.5,2380,6/1/2008
Los Lunas,3,2008,7,111.1,607,7/1/2008
Los Lunas,3,2008,8,157.6,255,8/1/2008
Los Lunas,3,2008,9,162.4,158,9/1/2008
Los Lunas,3,2008,10,150.8,270,10/1/2008
Los Lunas,3,2008,11,135,600,11/1/2008
Los Lunas,3,2008,12,145.4,517,12/1/2008
Los Lunas,3,2009,1,130.2,858,1/1/2009
Los Lunas,3,2009,2,135.4,719,2/1/2009
Los Lunas,3,2009,3,129.6,589,3/1/2009
Los Lunas,3,2009,4,105,1050,4/1/2009
Los Lunas,3,2009,5,62.6,4100,5/1/2009
Los Lunas,3,2009,6,83.8,1410,6/1/2009
Los Lunas,3,2009,7,158.5,110,7/1/2009
Los Lunas,3,2009,8,152,246,8/1/2009
Los Lunas,3,2009,9,149.3,224,9/1/2009
Los Lunas,3,2009,10,160,139,10/1/2009
Los Lunas,3,2009,11,130.2,531,11/1/2009
Los Lunas,3,2009,12,144,593,12/1/2009
Los Lunas,3,2010,1,137,788,1/1/2010
Los Lunas,3,2010,2,141.8,768,2/1/2010
Los Lunas,3,2010,3,143.3,655,3/1/2010
Los Lunas,3,2010,4,91.8,1890,4/1/2010
Los Lunas,3,2010,5,92.8,1340,5/1/2010
Los Lunas,3,2010,6,130,335,6/1/2010
Los Lunas,3,2010,7,163.5,79.6,7/1/2010
Los Lunas,3,2010,8,159.9,197,8/1/2010
Los Lunas,3,2010,9,167.2,47.9,9/1/2010
Los Lunas,3,2010,10,171.8,27.4,10/1/2010
Los Lunas,3,2010,11,131.4,541,11/1/2010
Los Lunas,3,2010,12,118.2,1180,12/1/2010
Los Lunas,3,2011,1,141.8,533,1/1/2011
Los Lunas,3,2011,2,146.2,544,2/1/2011
Los Lunas,3,2011,3,141.3,394,3/1/2011
Los Lunas,3,2011,4,160.4,129,4/1/2011
Los Lunas,3,2011,5,152.8,329,5/1/2011
Los Lunas,3,2011,6,139.4,201,6/1/2011
Los Lunas,3,2011,7,159.5,55.2,7/1/2011
Los Lunas,3,2011,8,158.2,43.3,8/1/2011
Los Lunas,3,2011,9,179.6,23.9,9/1/2011
Los Lunas,3,2011,10,169,21.1,10/1/2011
Los Lunas,3,2011,11,115.8,1100,11/1/2011
Los Lunas,3,2011,12,117.8,938,12/1/2011
Los Lunas,3,2012,1,146.9,570,1/1/2012
Los Lunas,3,2012,2,145.7,738,2/1/2012
Los Lunas,3,2012,3,135.4,767,3/1/2012
Los Lunas,3,2012,4,130.4,566,4/1/2012
Los Lunas,3,2012,5,131.5,339,5/1/2012
Los Lunas,3,2012,6,149.375,141,6/1/2012
Los Lunas,3,2012,7,173,44.6,7/1/2012
Los Lunas,3,2012,8,181.1,34.4,8/1/2012
Los Lunas,3,2012,9,253.333,6.3,9/1/2012
Los Lunas,3,2012,10,238.5,24.4,10/1/2012
Los Lunas,3,2012,11,156.5,351,11/1/2012
Los Lunas,3,2012,12,136.1,702,12/1/2012
Los Lunas,3,2013,1,159.1,414,1/1/2013
Los Lunas,3,2013,2,153,470,2/1/2013
Los Lunas,3,2013,3,153.5,234,3/1/2013
Los Lunas,3,2013,4,157.2,205,4/1/2013
Los Lunas,3,2013,5,158.9,219,5/1/2013
Los Lunas,3,2013,6,165.125,97.3,6/1/2013
Los Lunas,3,2013,7,164.4,39.4,7/1/2013
Los Lunas,3,2013,8,182.3,37.8,8/1/2013
Los Lunas,3,2013,9,130.7,542,9/1/2013
Los Lunas,3,2013,10,127.4,1360,10/1/2013
Los Lunas,3,2013,11,136.7,890,11/1/2013
Los Lunas,3,2013,12,148.1,567,12/1/2013
Los Lunas,3,2014,1,156.7,438,1/1/2014
Los Lunas,3,2014,2,157.6,520,2/1/2014
Los Lunas,3,2014,3,155.7,252,3/1/2014
Los Lunas,3,2014,4,156.2,155,4/1/2014
Los Lunas,3,2014,5,150.04,253,5/1/2014
Los Lunas,3,2014,6,155.84,201,6/1/2014
Los Lunas,3,2014,7,152.64,184,7/1/2014
Los Lunas,3,2014,8,160.24,71.2,8/1/2014
Los Lunas,3,2014,9,157.34,119,9/1/2014
Los Lunas,3,2014,10,150.64,210,10/1/2014
Los Lunas,3,2014,11,140.44,805,11/1/2014
Los Lunas,3,2014,12,136.84,898,12/1/2014
Los Lunas,3,2015,1,147.54,638,1/1/2015
Los Lunas,3,2015,2,143.64,862,2/1/2015
Los Lunas,3,2015,3,140.14,603,3/1/2015
Los Lunas,3,2015,4,153.24,185,4/1/2015
Los Lunas,3,2015,5,144.24,926,5/1/2015
Los Lunas,3,2015,6,97.84,1920,6/1/2015
Los Lunas,3,2015,7,143.94,515,7/1/2015
Los Lunas,3,2015,8,154.54,225,8/1/2015
Los Lunas,3,2015,9,169.24,42.2,9/1/2015
Los Lunas,3,2015,10,48.64,824,10/1/2015
Los Lunas,3,2015,11,117.64,1370,11/1/2015
Los Lunas,3,2015,12,99.04,1860,12/1/2015
Los Lunas,3,2016,1,150.24,672,1/1/2016
Los Lunas,3,2016,2,146.66,863,2/1/2016
Los Lunas,3,2016,3,130.06,703,3/1/2016
Los Lunas,3,2016,4,143.16,541,4/1/2016
Los Lunas,3,2016,5,138.96,787,5/1/2016
Los Lunas,3,2016,6,105.66,1260,6/1/2016
Los Lunas,3,2016,7,159.36,138,7/1/2016
Los Lunas,3,2016,8,170.16,79.3,8/1/2016
Los Lunas,3,2016,9,179.56,24.2,9/1/2016
Los Lunas,3,2016,10,179.96,35.2,10/1/2016
Los Lunas,3,2016,11,149.96,580,11/1/2016
Los Lunas,3,2016,12,140.56,779,12/1/2016
Los Lunas,3,2017,1,137.76,1030,1/1/2017
Los Lunas,3,2017,2,135.86,1000,2/1/2017
Los Lunas,3,2017,3,102.56,1610,3/1/2017
Los Lunas,3,2017,4,69.26,3250,4/1/2017
Los Lunas,3,2017,5,,,5/1/2017
Los Lunas,3,2017,6,141.66,533,6/1/2017
Los Lunas,3,2017,7,156.86,107,7/1/2017
Los Lunas,3,2017,8,157.46,160,8/1/2017
Los Lunas,3,2017,9,176.16,95.3,9/1/2017
Los Lunas,3,2017,10,138.36,436,10/1/2017
Los Lunas,3,2017,11,130.26,1170,11/1/2017
Los Lunas,3,2017,12,156.025,974,12/1/2017
Los Lunas,3,2018,1,152.86,,1/1/2018
Belen,4,1998,2,74.6,1220,2/1/1998
Belen,4,1998,3,64.6,1640,3/1/1998
Belen,4,1998,4,81,1000,4/1/1998
Belen,4,1998,5,51.6,2180,5/1/1998
Belen,4,1998,6,120.1,240,6/1/1998
Belen,4,1998,7,112.8,266,7/1/1998
Belen,4,1998,8,106.6,330,8/1/1998
Belen,4,1998,9,113.2,284,9/1/1998
Belen,4,1998,10,114,240,10/1/1998
Belen,4,1998,11,85.8,848,11/1/1998
Belen,4,1998,12,88.6,786,12/1/1998
Belen,4,1999,1,76.4,1030,1/1/1999
Belen,4,1999,2,81.8,844,2/1/1999
Belen,4,1999,3,96.4,454,3/1/1999
Belen,4,1999,4,113.2,69,4/1/1999
Belen,4,1999,5,,,5/1/1999
Belen,4,1999,6,,,6/1/1999
Belen,4,1999,7,88.2,1100,7/1/1999
Belen,4,1999,8,53,2340,8/1/1999
Belen,4,1999,9,90.4,867,9/1/1999
Belen,4,1999,10,99.8,648,10/1/1999
Belen,4,1999,11,87.6,762,11/1/1999
Belen,4,1999,12,86.6,733,12/1/1999
Belen,4,2000,1,85.2,858,1/1/2000
Belen,4,2000,2,81.4,876,2/1/2000
Belen,4,2000,3,75.6,1100,3/1/2000
Belen,4,2000,4,92.26,445,4/1/2000
Belen,4,2000,5,,,5/1/2000
Belen,4,2000,6,92.4,477,6/1/2000
Belen,4,2000,7,99.8,318,7/1/2000
Belen,4,2000,8,97.6,439,8/1/2000
Belen,4,2000,9,106.6,190,9/1/2000
Belen,4,2000,10,92.4,615,10/1/2000
Belen,4,2000,11,92.8,484,11/1/2000
Belen,4,2000,12,86.6,654,12/1/2000
Belen,4,2001,1,87.4,615,1/1/2001
Belen,4,2001,2,82.4,749,2/1/2001
Belen,4,2001,3,90.8,429,3/1/2001
Belen,4,2001,4,98.8,195,4/1/2001
Belen,4,2001,5,67.6,1080,5/1/2001
Belen,4,2001,6,101.6,401,6/1/2001
Belen,4,2001,7,124.6,113,7/1/2001
Belen,4,2001,8,115.2,176,8/1/2001
Belen,4,2001,9,105.6,237,9/1/2001
Belen,4,2001,10,113.4,113,10/1/2001
Belen,4,2001,11,95.4,643,11/1/2001
Belen,4,2001,12,89.4,586,12/1/2001
Belen,4,2002,1,85.6,615,1/1/2002
Belen,4,2002,2,93,404,2/1/2002
Belen,4,2002,3,109.2,102,3/1/2002
Belen,4,2002,4,114.6,36.8,4/1/2002
Belen,4,2002,5,106.6,212,5/1/2002
Belen,4,2002,6,115.8,54.8,6/1/2002
Belen,4,2002,7,124,1.8,7/1/2002
Belen,4,2002,8,135.25,0,8/1/2002
Belen,4,2002,9,103.6,270,9/1/2002
Belen,4,2002,10,127,0.9,10/1/2002
Belen,4,2002,11,98.2,439,11/1/2002
Belen,4,2002,12,96.8,441,12/1/2002
Belen,4,2003,1,96,488,1/1/2003
Belen,4,2003,2,91.2,419,2/1/2003
Belen,4,2003,3,115.4,69.2,3/1/2003
Belen,4,2003,4,130.2,6.6,4/1/2003
Belen,4,2003,5,105,258,5/1/2003
Belen,4,2003,6,121.6,48.8,6/1/2003
Belen,4,2003,7,150,0,7/1/2003
Belen,4,2003,8,144.9,0,8/1/2003
Belen,4,2003,9,144.25,11.5,9/1/2003
Belen,4,2003,10,135,16.2,10/1/2003
Belen,4,2003,11,96.2,543,11/1/2003
Belen,4,2003,12,91.8,495,12/1/2003
Belen,4,2004,1,93.6,584,1/1/2004
Belen,4,2004,2,95.2,475,2/1/2004
Belen,4,2004,3,92.2,495,3/1/2004
Belen,4,2004,4,80,935,4/1/2004
Belen,4,2004,5,47.8,2140,5/1/2004
Belen,4,2004,6,146,86.8,6/1/2004
Belen,4,2004,7,165.6,7.9,7/1/2004
Belen,4,2004,8,178.2,69.5,8/1/2004
Belen,4,2004,9,163.4,0.2,9/1/2004
Belen,4,2004,10,141.2,109,10/1/2004
Belen,4,2004,11,100.2,651,11/1/2004
Belen,4,2004,12,79.6,937,12/1/2004
Belen,4,2005,1,86.2,747,1/1/2005
Belen,4,2005,2,76.6,1010,2/1/2005
Belen,4,2005,3,89.4,797,3/1/2005
Belen,4,2005,4,13.4,3270,4/1/2005
Belen,4,2005,5,,4860,5/1/2005
Belen,4,2005,6,29.52,3540,6/1/2005
Belen,4,2005,7,144.8,161,7/1/2005
Belen,4,2005,8,137.8,,8/1/2005
Belen,4,2005,9,170.5,,9/1/2005
Belen,4,2005,10,132,319,10/1/2005
Belen,4,2005,11,118.8,,11/1/2005
Belen,4,2005,12,112.4,,12/1/2005
Belen,4,2006,1,118.5,,1/1/2006
Belen,4,2006,2,118.2,,2/1/2006
Belen,4,2006,3,142,106,3/1/2006
Belen,4,2006,4,137.2,213,4/1/2006
Belen,4,2006,5,145,121,5/1/2006
Belen,4,2006,6,140.6,230,6/1/2006
Belen,4,2006,7,153.9,29,7/1/2006
Belen,4,2006,8,82.7,1590,8/1/2006
Belen,4,2006,9,157,22,9/1/2006
Belen,4,2006,10,89.6,1010,10/1/2006
Belen,4,2006,11,86.2,1030,11/1/2006
Belen,4,2006,12,92.9,920,12/1/2006
Belen,4,2007,1,108,684,1/1/2007
Belen,4,2007,2,100,836,2/1/2007
Belen,4,2007,3,83.5,1140,3/1/2007
Belen,4,2007,4,85.6,905,4/1/2007
Belen,4,2007,5,66.2,1540,5/1/2007
Belen,4,2007,6,111,562,6/1/2007
Belen,4,2007,7,154.2,51,7/1/2007
Belen,4,2007,8,163.4,32.4,8/1/2007
Belen,4,2007,9,165.3,21.1,9/1/2007
Belen,4,2007,10,160.8,19.8,10/1/2007
Belen,4,2007,11,111.8,767,11/1/2007
Belen,4,2007,12,88.8,1070,12/1/2007
Belen,4,2008,1,102,822,1/1/2008
Belen,4,2008,2,95.4,1030,2/1/2008
Belen,4,2008,3,61.2,1980,3/1/2008
Belen,4,2008,4,42,2670,4/1/2008
Belen,4,2008,5,44,2990,5/1/2008
Belen,4,2008,6,54.4,2390,6/1/2008
Belen,4,2008,7,116.75,714,7/1/2008
Belen,4,2008,8,144.2,336,8/1/2008
Belen,4,2008,9,153.8,95.3,9/1/2008
Belen,4,2008,10,138.8,245,10/1/2008
Belen,4,2008,11,122.6,651,11/1/2008
Belen,4,2008,12,122.2,563,12/1/2008
Belen,4,2009,1,105.8,797,1/1/2009
Belen,4,2009,2,114,708,2/1/2009
Belen,4,2009,3,110.25,469,3/1/2009
Belen,4,2009,4,89.9,972,4/1/2009
Belen,4,2009,5,24.4,4030,5/1/2009
Belen,4,2009,6,69.1,1520,6/1/2009
Belen,4,2009,7,155.5,76.4,7/1/2009
Belen,4,2009,8,,212,8/1/2009
Belen,4,2009,9,142.2,201,9/1/2009
Belen,4,2009,10,151.2,68.6,10/1/2009
Belen,4,2009,11,122.3,690,11/1/2009
Belen,4,2009,12,117.4,618,12/1/2009
Belen,4,2010,1,111,760,1/1/2010
Belen,4,2010,2,,752,2/1/2010
Belen,4,2010,3,118.1,535,3/1/2010
Belen,4,2010,4,37.8,2270,4/1/2010
Belen,4,2010,5,,,5/1/2010
Belen,4,2010,6,115.7,440,6/1/2010
Belen,4,2010,7,151.8,67.1,7/1/2010
Belen,4,2010,8,145,157,8/1/2010
Belen,4,2010,9,153.6,34.9,9/1/2010
Belen,4,2010,10,157,23.4,10/1/2010
Belen,4,2010,11,118.2,637,11/1/2010
Belen,4,2010,12,92.1,1110,12/1/2010
Belen,4,2011,1,107.2,773,1/1/2011
Belen,4,2011,2,114.8,635,2/1/2011
Belen,4,2011,3,125.1,406,3/1/2011
Belen,4,2011,4,145.6,45.2,4/1/2011
Belen,4,2011,5,131,290,5/1/2011
Belen,4,2011,6,143.3,112,6/1/2011
Belen,4,2011,7,165.1,14,7/1/2011
Belen,4,2011,8,164.9,11.6,8/1/2011
Belen,4,2011,9,160.3,40,9/1/2011
Belen,4,2011,10,156.4,74,10/1/2011
Belen,4,2011,11,104.9,998,11/1/2011
Belen,4,2011,12,94.6,1060,12/1/2011
Belen,4,2012,1,,635,1/1/2012
Belen,4,2012,2,105.8,720,2/1/2012
Belen,4,2012,3,107.8,779,3/1/2012
Belen,4,2012,4,97.6,775,4/1/2012
Belen,4,2012,5,121.4,320,5/1/2012
Belen,4,2012,6,145.8,92.2,6/1/2012
Belen,4,2012,7,164.9,13.1,7/1/2012
Belen,4,2012,8,156.5,40,8/1/2012
Belen,4,2012,9,168.9,15.8,9/1/2012
Belen,4,2012,10,165.2,6.9,10/1/2012
Belen,4,2012,11,130.6,451,11/1/2012
Belen,4,2012,12,108,723,12/1/2012
Belen,4,2013,1,131.8,389,1/1/2013
Belen,4,2013,2,122.6,444,2/1/2013
Belen,4,2013,3,135,186,3/1/2013
Belen,4,2013,4,139.2,137,4/1/2013
Belen,4,2013,5,141.3,132,5/1/2013
Belen,4,2013,6,159.6,24,6/1/2013
Belen,4,2013,7,163.4,20.3,7/1/2013
Belen,4,2013,8,170.2,13.5,8/1/2013
Belen,4,2013,9,87,1390,9/1/2013
Belen,4,2013,10,142,158,10/1/2013
Belen,4,2013,11,98.8,854,11/1/2013
Belen,4,2013,12,112,619,12/1/2013
Belen,4,2014,1,123.4,553,1/1/2014
Belen,4,2014,2,121.2,539,2/1/2014
Belen,4,2014,3,124.5,289,3/1/2014
Belen,4,2014,4,141.9,99.2,4/1/2014
Belen,4,2014,5,108.86,543,5/1/2014
Belen,4,2014,6,142.56,130,6/1/2014
Belen,4,2014,7,139.56,181,7/1/2014
Belen,4,2014,8,147.96,73.3,8/1/2014
Belen,4,2014,9,165.16,12.3,9/1/2014
Belen,4,2014,10,148.66,105,10/1/2014
Belen,4,2014,11,108.16,702,11/1/2014
Belen,4,2014,12,100.96,812,12/1/2014
Belen,4,2015,1,111.56,618,1/1/2015
Belen,4,2015,2,102.16,797,2/1/2015
Belen,4,2015,3,119.16,390,3/1/2015
Belen,4,2015,4,136.26,150,4/1/2015
Belen,4,2015,5,105.66,697,5/1/2015
Belen,4,2015,6,65.26,1820,6/1/2015
Belen,4,2015,7,114.56,463,7/1/2015
Belen,4,2015,8,142.36,171,8/1/2015
Belen,4,2015,9,159.66,17.1,9/1/2015
Belen,4,2015,10,154.26,46.6,10/1/2015
Belen,4,2015,11,86.56,1350,11/1/2015
Belen,4,2015,12,58.56,1890,12/1/2015
Belen,4,2016,1,107.16,665,1/1/2016
Belen,4,2016,2,103.32,758,2/1/2016
Belen,4,2016,3,92.12,783,3/1/2016
Belen,4,2016,4,124.72,232,4/1/2016
Belen,4,2016,5,101.72,798,5/1/2016
Belen,4,2016,6,90.32,1040,6/1/2016
Belen,4,2016,7,150.02,79.9,7/1/2016
Belen,4,2016,8,155.72,46.8,8/1/2016
Belen,4,2016,9,168.02,24.6,9/1/2016
Belen,4,2016,10,165.02,13.8,10/1/2016
Belen,4,2016,11,121.52,534,11/1/2016
Belen,4,2016,12,100.82,806,12/1/2016
Belen,4,2017,1,92.56,1010,1/1/2017
Belen,4,2017,2,90.36,1050,2/1/2017
Belen,4,2017,3,62.96,1540,3/1/2017
Belen,4,2017,4,23.16,2990,4/1/2017
Belen,4,2017,5,-5.54,4420,5/1/2017
Belen,4,2017,6,101.96,754,6/1/2017
Belen,4,2017,7,162.06,66.2,7/1/2017
Belen,4,2017,8,150.26,97.3,8/1/2017
Belen,4,2017,9,166.16,30.7,9/1/2017
Belen,4,2017,10,108.26,638,10/1/2017
Belen,4,2017,11,81.16,1240,11/1/2017
Belen,4,2017,12,89.26,1100,12/1/2017
Belen,4,2018,1,112.56,,1/1/2018
Santa Ana,5,1999,8,,,8/1/1999
Santa Ana,5,1999,9,,,9/1/1999
Santa Ana,5,1999,10,,,10/1/1999
Santa Ana,5,1999,11,,,11/1/1999
Santa Ana,5,1999,12,,,12/1/1999
Santa Ana,5,2000,1,,,1/1/2000
Santa Ana,5,2000,2,,,2/1/2000
Santa Ana,5,2000,3,,,3/1/2000
Santa Ana,5,2000,4,,,4/1/2000
Santa Ana,5,2000,5,,,5/1/2000
Santa Ana,5,2000,6,,,6/1/2000
Santa Ana,5,2000,7,,,7/1/2000
Santa Ana,5,2000,8,,,8/1/2000
Santa Ana,5,2000,9,,,9/1/2000
Santa Ana,5,2000,10,,,10/1/2000
Santa Ana,5,2000,11,,,11/1/2000
Santa Ana,5,2000,12,,,12/1/2000
Santa Ana,5,2001,1,,,1/1/2001
Santa Ana,5,2001,2,,,2/1/2001
Santa Ana,5,2001,3,,,3/1/2001
Santa Ana,5,2001,4,,,4/1/2001
Santa Ana,5,2001,5,,,5/1/2001
Santa Ana,5,2001,6,,,6/1/2001
Santa Ana,5,2001,7,,,7/1/2001
Santa Ana,5,2001,8,,,8/1/2001
Santa Ana,5,2001,9,,,9/1/2001
Santa Ana,5,2001,10,,,10/1/2001
Santa Ana,5,2001,11,,,11/1/2001
Santa Ana,5,2001,12,,,12/1/2001
Santa Ana,5,2002,1,,,1/1/2002
Santa Ana,5,2002,2,,,2/1/2002
Santa Ana,5,2002,3,,,3/1/2002
Santa Ana,5,2002,4,,,4/1/2002
Santa Ana,5,2002,5,,,5/1/2002
Santa Ana,5,2002,6,,,6/1/2002
Santa Ana,5,2002,7,,,7/1/2002
Santa Ana,5,2002,8,,,8/1/2002
Santa Ana,5,2002,9,,,9/1/2002
Santa Ana,5,2002,10,,,10/1/2002
Santa Ana,5,2002,11,,,11/1/2002
Santa Ana,5,2002,12,,,12/1/2002
Santa Ana,5,2003,1,,,1/1/2003
Santa Ana,5,2003,2,,,2/1/2003
Santa Ana,5,2003,3,,,3/1/2003
Santa Ana,5,2003,4,,,4/1/2003
Santa Ana,5,2003,5,,,5/1/2003
Santa Ana,5,2003,6,,,6/1/2003
Santa Ana,5,2003,7,,,7/1/2003
Santa Ana,5,2003,8,,,8/1/2003
Santa Ana,5,2003,9,,,9/1/2003
Santa Ana,5,2003,10,,,10/1/2003
Santa Ana,5,2003,11,,,11/1/2003
Santa Ana,5,2003,12,,,12/1/2003
Santa Ana,5,2004,1,,,1/1/2004
Santa Ana,5,2004,2,,,2/1/2004
Santa Ana,5,2004,3,,,3/1/2004
Santa Ana,5,2004,4,,,4/1/2004
Santa Ana,5,2004,5,,,5/1/2004
Santa Ana,5,2004,6,,,6/1/2004
Santa Ana,5,2004,7,,,7/1/2004
Santa Ana,5,2004,8,,,8/1/2004
Santa Ana,5,2004,9,,,9/1/2004
Santa Ana,5,2004,10,,,10/1/2004
Santa Ana,5,2004,11,,,11/1/2004
Santa Ana,5,2004,12,,,12/1/2004
Santa Ana,5,2005,1,,,1/1/2005
Santa Ana,5,2005,2,,,2/1/2005
Santa Ana,5,2005,3,,,3/1/2005
Santa Ana,5,2005,4,,,4/1/2005
Santa Ana,5,2005,5,,,5/1/2005
Santa Ana,5,2005,6,,,6/1/2005
Santa Ana,5,2005,7,,,7/1/2005
Santa Ana,5,2005,8,,,8/1/2005
Santa Ana,5,2005,9,,,9/1/2005
Santa Ana,5,2005,10,,,10/1/2005
Santa Ana,5,2005,11,,,11/1/2005
Santa Ana,5,2005,12,,,12/1/2005
Santa Ana,5,2006,1,,,1/1/2006
Santa Ana,5,2006,2,,,2/1/2006
Santa Ana,5,2006,3,,,3/1/2006
Santa Ana,5,2006,4,,,4/1/2006
Santa Ana,5,2006,5,,,5/1/2006
Santa Ana,5,2006,6,,,6/1/2006
Santa Ana,5,2006,7,,,7/1/2006
Santa Ana,5,2006,8,,,8/1/2006
Santa Ana,5,2006,9,,,9/1/2006
Santa Ana,5,2006,10,,,10/1/2006
Santa Ana,5,2006,11,,,11/1/2006
Santa Ana,5,2006,12,,,12/1/2006
Santa Ana,5,2007,1,,,1/1/2007
Santa Ana,5,2007,2,,,2/1/2007
Santa Ana,5,2007,3,,,3/1/2007
Santa Ana,5,2007,4,,,4/1/2007
Santa Ana,5,2007,5,,,5/1/2007
Santa Ana,5,2007,6,,,6/1/2007
Santa Ana,5,2007,7,,,7/1/2007
Santa Ana,5,2007,8,,,8/1/2007
Santa Ana,5,2007,9,,,9/1/2007
Santa Ana,5,2007,10,,,10/1/2007
Santa Ana,5,2007,11,,,11/1/2007
Santa Ana,5,2007,12,,,12/1/2007
Santa Ana,5,2008,1,,,1/1/2008
Santa Ana,5,2008,2,,,2/1/2008
Santa Ana,5,2008,3,,,3/1/2008
Santa Ana,5,2008,4,,,4/1/2008
Santa Ana,5,2008,5,,,5/1/2008
Santa Ana,5,2008,6,,,6/1/2008
Santa Ana,5,2008,7,,,7/1/2008
Santa Ana,5,2008,8,,,8/1/2008
Santa Ana,5,2008,9,,,9/1/2008
Santa Ana,5,2008,10,,,10/1/2008
Santa Ana,5,2008,11,,,11/1/2008
Santa Ana,5,2008,12,,,12/1/2008
Santa Ana,5,2009,1,,,1/1/2009
Santa Ana,5,2009,2,,,2/1/2009
Santa Ana,5,2009,3,,,3/1/2009
Santa Ana,5,2009,4,,,4/1/2009
Santa Ana,5,2009,5,,,5/1/2009
Santa Ana,5,2009,6,,,6/1/2009
Santa Ana,5,2009,7,,,7/1/2009
Santa Ana,5,2009,8,,,8/1/2009
Santa Ana,5,2009,9,,,9/1/2009
Santa Ana,5,2009,10,,,10/1/2009
Santa Ana,5,2009,11,,,11/1/2009
Santa Ana,5,2009,12,,,12/1/2009
Santa Ana,5,2010,1,,,1/1/2010
Santa Ana,5,2010,2,,,2/1/2010
Santa Ana,5,2010,3,,,3/1/2010
Santa Ana,5,2010,4,,,4/1/2010
Santa Ana,5,2010,5,,,5/1/2010
Santa Ana,5,2010,6,,,6/1/2010
